SeniorCitizen,tenure,MonthlyCharges,TotalCharges,AvgMonthlySpend,TotalServices,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes
0,1.2431168898332998,1.475630788003545,2.007821347854971,1.4489238701115543,5,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,-1.285566089167874,-1.4815295539012454,-1.0014754079123953,-1.4766440014669335,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-1.1632104611516882,-0.2989980560979237,-0.9052324413206462,-0.17454830253748269,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,0.30505707504254176,0.476050717427179,0.4162498872633372,0.5290060794079433,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,-0.8369287864418593,1.0348841678658796,-0.5418782937847092,0.7830293958477232,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.7944795871072851,0.476050717427179,0.7614495627605373,0.40933224443386873,5,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0,-0.9184992051193165,-1.360116334014266,-0.9105045176478127,-1.4002256542732383,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
0,1.4470429365269428,1.2128460107139178,2.126652624735501,1.3155217090149693,4,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,0.8760500057847422,1.17126614088961,1.3899516494284532,1.1891265738927925,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
0,-1.1632104611516882,-0.2790397185822558,-0.9067324463007606,-0.2027286041056567,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0,0.7944795871072851,-0.9792447264236037,-0.14620786248601436,-0.9023587834232069,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1,-1.285566089167874,0.6689813134119684,-0.9729532543934561,0.6667165825124172,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
0,1.5286133552044,0.4827034965990684,1.4287753077372956,0.46727582637194515,5,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0,0.4274127030587276,-0.9875607003884653,-0.3647012349570838,-1.0227907998771766,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
0,0.7944795871072851,-1.504814281002858,-0.5582239362886025,-1.4977792276430641,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-0.8369287864418593,-0.5002446260475747,-0.766879040801863,-0.6259856825609758,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0.9576204244621995,0.1284430056959634,0.6728169155531918,0.10749152240113244,3,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0.38662749371999894,0.49933544452879164,0.45134559201866004,0.46416573146498186,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.4290766930545732,0.8269848187443392,-0.15505348008933575,0.7705466775951547,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0,0.7536943777685564,-0.18590081017580576,0.31954368383949394,-0.19159624737313122,5,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1
0,-0.22515064636093016,-1.5131302549677197,-0.807401234161717,-1.5861726681284203,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
1,0.7536943777685564,0.9567140125961805,1.1244728268449782,0.9944466640716998,3,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
0,-1.1632104611516882,-0.5152133791843257,-0.9291001676218775,-0.6229466304310746,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-1.285566089167874,-1.4964983070379965,-1.0016739379832929,-1.4915629846500846,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,0.1011310283488987,-0.32893556237142546,-0.12344308102310236,-0.2468461686615459,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1,1.5693985645431285,0.2664881735126664,1.2570467964109677,0.24863484251134715,4,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0
0,1.4878281458656715,-1.3068941006391515,-0.27218622191885405,-1.3472740748304315,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
0,-0.7553583677644021,-1.5014878914169132,-0.8739749846026749,-1.4187441381608954,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0.9984056338009281,-0.30565083526981285,0.38878656078918467,-0.30659439053572207,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1.6101837738818572,1.7500579288439786,2.8146034381888323,1.8409418607640589,6,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0.6313387497523706,-1.4981615018309686,-0.6063343901360938,-1.51863817635284,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,-1.1632104611516882,0.4660715486693452,-0.8782102927818213,0.333111541889181,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,-0.06200980900601573,-1.4715503851434115,-0.7007244093994665,-1.4004983668690594,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
0,0.22348665636508452,-0.08610912259746638,0.02843242321347653,-0.09685617081469944,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1
1,0.18270144702635593,0.9184605323578169,0.5219340616711005,0.9609744850557667,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
1,0.9984056338009281,0.4943458601498745,0.9475825336753159,0.4301067439585849,4,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
1,1.2023316804945712,0.5009986393217639,1.1159139748996199,0.4259541388488433,5,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,-1.2039956704904167,-1.1638593484435318,-0.96975471436233,-1.1318497234563343,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,1.6101837738818572,-1.5014878914169132,-0.319127554237727,-1.4297689246754286,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
0,-0.14358022768347295,-0.6615745209658901,-0.462311853148349,-0.7309234857298184,4,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
0,-0.7961435771031307,-0.6682273001377795,-0.7637466774610359,-0.7252117972078869,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.2039956704904167,0.15838051196946543,-0.9133501153306768,0.28103323948132986,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,-0.877713995780588,-0.45866475622326663,-0.7761217185469793,-0.5504614697129374,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.46986190239330183,-0.39047376971140146,-0.48845164581651834,-0.2833621560717344,5,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
0,-0.551432321070759,-1.3368316069126531,-0.8049306377238816,-1.3384471046124828,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0,1.1615464711558425,1.5538009432732443,2.023108163314077,1.5857966011596811,5,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1
0,-0.877713995780588,-0.5434876906648552,-0.7894232332971111,-0.6413316400103111,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.1011310283488987,1.4989155151051579,0.658258043687376,1.4315157585172467,5,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-0.30672106503838736,-1.4665608007644946,-0.8074232930584834,-1.5410277022262204,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-1.285566089167874,-1.4865191382801624,-1.0015415846026945,-1.4816169958613172,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1
0,1.4062577271882142,-1.3068941006391515,-0.22059046238227348,-1.2654030754010255,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
0,-0.551432321070759,-0.8395363638139287,-0.6869155400237078,-0.8716835956659477,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
0,0.9576204244621995,-1.330178827740764,-0.4219220131690933,-1.3615547026254835,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1
0,1.6101837738818572,1.4473564765230158,2.4162859392781706,1.4252133432669043,5,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0
0,0.4274127030587276,-1.5081406705888027,-0.6239153308589047,-1.4757958938957987,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.9168352151234709,0.6723077029979129,1.0193842426499076,0.6220801904028284,2,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,-1.2447808798291453,-0.2723869394103664,-0.9603576243398487,-0.269035196030772,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,-0.22515064636093016,0.13842217445379726,-0.21931104636982296,0.05061783254155472,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,-0.7961435771031307,0.17501245989918865,-0.6192609036411969,0.10999623569500729,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,1.5286133552044,1.5388321901364936,2.403182954598936,1.5133333567677014,5,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0
0,-0.7553583677644021,1.3658599316673719,-0.41534846193270974,1.0430064916874466,5,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1
0,-0.551432321070759,0.8136792604005604,-0.26625237868869583,0.7920883885602994,2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
0,-0.5106471117320305,0.8053632864356988,-0.18136974393163624,0.9638529975768402,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0.4274127030587276,0.8768806625335088,0.7603466179222179,0.9433538520790612,3,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0
0,-1.1224252518129596,0.8469431562600068,-0.8187615659964066,0.7297078448412768,3,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,1.5286133552044,1.3525543733235932,2.1639762780642293,1.256537398612005,4,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0
0,0.30505707504254176,-1.5231094237255534,-0.6662904715471354,-1.5047414197952012,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-1.081640042474231,-1.4798663591082732,-0.9629826330550489,-1.556764466709781,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0
0,0.2642718657038131,1.1829085044404164,0.6667727778392014,1.0804527144348992,4,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
1,-1.1632104611516882,0.3346791600245316,-0.8742617502606379,0.4072920416054036,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,-0.7145731584256735,-1.170512127615421,-0.8171071487389275,-1.1826847772655893,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0,-1.285566089167874,-0.48361267811785147,-0.9882400698525629,-0.48204512259020466,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
1,0.5089831217361848,0.6922660405135811,0.6563609785654665,0.6321634807203294,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1.2839020991720282,-0.5667724177664676,0.3781541725477858,-0.5208448392713854,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1
1,0.9984056338009281,0.9683563761469866,1.3890913524545643,1.0121797428099804,3,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1.6101837738818572,0.16503329114135434,1.2405908594232429,0.1981269764527399,4,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,-1.285566089167874,0.18000204427810534,-0.979438570042774,0.17936313186281994,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,1.6101837738818572,-1.2985781266742897,-0.18448004837569687,-1.289235786789698,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,-1.2039956704904167,0.2066131609656624,-0.9163280663941391,0.2064383235655752,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0.9168352151234709,1.1280230762723296,1.4679739672911665,1.234994214670621,3,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,1.0799760524783852,0.9467348438383462,1.3659515697466236,0.87546996302242,3,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
0,-0.5922175304094877,1.1629501669247482,-0.2265022467156653,1.1215613846209511,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
1,-0.02122459966728712,0.51264100287257,0.08501349341926079,0.4212267863146664,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
0,-1.1632104611516882,-0.4769598989459623,-0.9064897984363302,-0.19817002591080493,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.3654725178494855,0.5176305872514871,1.2944145675332288,0.47299584633119973,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,-0.22515064636093016,0.5459048987320164,-0.007744167483399173,0.6394572058320924,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,-1.1632104611516882,-1.4698871903504391,-0.9735047268126158,-1.457166440088931,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
0,1.1207612618171139,0.47106113304826186,1.0469358047111257,0.42547109889153933,5,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0
0,-1.0000696237967737,-1.524772618518526,-0.9214677893407075,-1.3154360998489971,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-1.0000696237967737,-1.5064774757958301,-0.955306136980346,-1.6332933248900183,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,0.1011310283488987,-1.4865191382801624,-0.7085111999580013,-1.5030245526828545,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
0,-1.0408548331355023,0.728856325958972,-0.7367686467157439,0.7867788757482512,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,0.8352647964460137,-1.4632344111785498,-0.5048414061139443,-1.434420464156129,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1,-0.5922175304094877,1.2876897763976725,-0.21353161541702945,1.1757117680264615,4,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0
0,-0.7145731584256735,-0.8678106752944582,-0.7444230838936804,-0.8185510766101646,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
0,1.4062577271882142,0.7820785593340867,1.5476286435145923,0.7178320373323008,2,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1,-1.081640042474231,0.6423701967244113,-0.7814158537709124,0.7172753588553172,2,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
1,-1.081640042474231,0.4926826653569023,-0.7909232382772255,0.5981997708564649,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,-0.7961435771031307,1.134675855444219,-0.43617206048017965,1.16835145296127,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1
0,-0.877713995780588,1.1928876731982503,-0.5120326064597868,1.253680617849517,3,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-1.285566089167874,-1.5164566445536642,-1.0019386447444893,-1.5114549622276192,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,-1.1224252518129596,-0.3039876404768406,-0.8926809290605715,-0.3812591028640295,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,-0.7961435771031307,-1.4948351122450239,-0.8970706495170827,-1.4958984156605726,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,-0.9592844144580451,0.893512610463232,-0.628481522489547,1.0380334972930623,3,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.14358022768347295,0.8236584291583947,0.14704311112634275,0.8480879757696508,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,-1.285566089167874,-0.6333002094853606,-0.9902253705615377,-0.631234954421714,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,-1.285566089167874,0.48769308097798514,-0.9753576741409923,0.486031119516478,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
0,-0.5922175304094877,-0.29733486130495124,-0.5327459105234247,-0.1569586371795703,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,-1.2447808798291453,0.13675897966082504,-0.9452472800548732,0.2987149973280277,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
0,-0.10279501834474433,0.6207486644157709,0.12346215048307425,0.6890398017938726,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1.3654725178494855,0.02698812332465179,0.9214206821103801,0.04830714827749742,3,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0.22348665636508452,0.9982938824204887,0.5849563297326699,1.0037023868686772,3,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
0,0.4681979123974562,-0.0994146809412449,0.2795729628987996,0.051911313406760334,3,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
0,0.8760500057847422,1.537168995343521,1.643165725409817,1.5415031334800144,5,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
0,-1.2447808798291453,-1.4931719174520517,-0.9960268604110977,-1.609257185317164,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,0.38662749371999894,0.09351591504354471,0.2611317252020995,0.123831361125536,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
0,1.0391908431396566,-1.3218628537759025,-0.3443188143449416,-1.2882418230314336,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,1.0391908431396566,0.9301028959086229,1.3300176269141784,0.8810983695944388,3,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,-0.30672106503838736,0.8053632864356988,0.034432443133933927,0.9894970720038784,2,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
0,1.5693985645431285,1.5438217745154104,2.5127494948375837,1.5776851049540181,6,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0.18270144702635593,1.231141153436614,0.5536768141179321,1.025444205177551,4,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
0,-0.7553583677644021,0.8901862208772876,-0.4364808850349091,0.9295748576441242,2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
1,-1.1632104611516882,0.7970473124708372,-0.8461366568834937,0.9356726960086659,2,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
0,0.6313387497523706,-0.14265774555852523,0.306573052540858,-0.08942030821695701,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1,-1.2039956704904167,-1.3168732693969856,-0.9761517944245823,-1.2920906539420294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,-1.0000696237967737,0.020335344152762405,-0.761474611094098,0.18744424775369353,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,-1.285566089167874,1.0165890251431842,-0.9683429449692812,1.0131685253211444,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,1.4062577271882142,-1.4948351122450239,-0.4317382222301358,-1.5022264701425192,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,-0.7961435771031307,0.8718910781545917,-0.5094075977445865,0.7450093660547648,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.5089831217361848,-0.357209873851955,0.012991195477005195,-0.44222433043962156,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
0,0.6721239590910992,0.323036796473725,0.6308829528002888,0.36586733659912635,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.7944795871072851,0.9883147136626543,1.2068186884739034,1.0529524804762138,3,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.2431168898332998,0.5409153143530997,1.2944807442235278,0.5980418980185479,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
0,1.4470429365269428,0.8037000916427265,1.7185850934540963,0.8645637516536803,6,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,-0.06200980900601573,-0.5218661583562149,-0.34932618391091164,-0.5486725528633448,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,1.2839020991720282,-1.511467060174747,-0.4772457262591935,-1.5252343008620572,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,1.2023316804945712,1.310974503499285,1.9073430730840752,1.3852073263848454,5,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0
0,-1.285566089167874,0.16004370676243765,-0.9797032768039708,0.15947115428528555,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.081640042474231,0.8186688447794775,-0.7575260685729146,1.0164838549174,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-0.46986190239330183,0.7039084040643871,-0.20799483232866606,0.7202354745662602,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0,1.6101837738818572,-1.32019965898293,-0.22191399618825675,-1.3283060251566845,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,-0.02122459966728712,-0.9892238951814378,-0.5467533099700809,-1.0623832080097877,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
